NAME,topic,group,geography,label,estimate,pct,reliable,estimate_reliable,pct_reliable
"Congressional District 10 (116th Congress), New Jersey",cvap,NHPI Alone,district,CVAP,195,0.744,NO,,
"Congressional District 11 (116th Congress), New Jersey",cvap,Asian American Alone,district,CVAP,74655,0.548,YES,74655,0.548
"Congressional District 11 (116th Congress), New Jersey",cvap,NHPI Alone,district,CVAP,155,0.774,NO,,
"Congressional District 12 (116th Congress), New Jersey",cvap,Asian American Alone,district,CVAP,125465,0.477,YES,125465,0.477
"Congressional District 12 (116th Congress), New Jersey",cvap,NHPI Alone,district,CVAP,210,0.643,NO,,
"Congressional District 1 (116th Congress), New Mexico",cvap,Asian American Alone,district,CVAP,16185,0.59,YES,16185,0.59
"Congressional District 1 (116th Congress), New Mexico",cvap,NHPI Alone,district,CVAP,345,0.71,YES,345,0.71
"Congressional District 2 (116th Congress), New Mexico",cvap,Asian American Alone,district,CVAP,5275,0.475,YES,5275,0.475
"Congressional District 2 (116th Congress), New Mexico",cvap,NHPI Alone,district,CVAP,180,0.722,NO,,
"Congressional District 3 (116th Congress), New Mexico",cvap,Asian American Alone,district,CVAP,8435,0.517,YES,8435,0.517
"Congressional District 3 (116th Congress), New Mexico",cvap,NHPI Alone,district,CVAP,545,0.725,YES,545,0.725
"Congressional District 1 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,29155,0.525,YES,29155,0.525
"Congressional District 1 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,50,1,NO,,
"Congressional District 2 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,22980,0.603,YES,22980,0.603
"Congressional District 2 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,180,0.944,NO,,
"Congressional District 3 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,118150,0.576,YES,118150,0.576
"Congressional District 3 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,350,0.729,NO,,
"Congressional District 4 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,48755,0.614,YES,48755,0.614
"Congressional District 4 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,170,0.853,NO,,
"Congressional District 5 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,127255,0.562,YES,127255,0.562
"Congressional District 5 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,2070,0.657,YES,2070,0.657
"Congressional District 6 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,293120,0.494,YES,293120,0.494
"Congressional District 6 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,145,1,NO,,
"Congressional District 7 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,133460,0.516,YES,133460,0.516
"Congressional District 7 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,500,0.59,NO,,
"Congressional District 8 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,42510,0.551,YES,42510,0.551
"Congressional District 8 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,245,0.612,NO,,
"Congressional District 9 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,52980,0.547,YES,52980,0.547
"Congressional District 9 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,145,0.517,NO,,
"Congressional District 10 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,138025,0.54,YES,138025,0.54
"Congressional District 10 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,95,1,NO,,
"Congressional District 11 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,102700,0.584,YES,102700,0.584
"Congressional District 11 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,455,0.396,YES,455,0.396
"Congressional District 12 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,101490,0.572,YES,101490,0.572
"Congressional District 12 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,295,0.847,NO,,
"Congressional District 13 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,37195,0.52,YES,37195,0.52
"Congressional District 13 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,280,0.946,NO,,
"Congressional District 14 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,117200,0.476,YES,117200,0.476
"Congressional District 14 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,275,0.618,NO,,
"Congressional District 15 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,13010,0.522,YES,13010,0.522
"Congressional District 15 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,455,0.967,NO,,
"Congressional District 16 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,40065,0.574,YES,40065,0.574
"Congressional District 16 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,355,0.408,YES,355,0.408
"Congressional District 17 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,43705,0.588,YES,43705,0.588
"Congressional District 17 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,90,0.889,NO,,
"Congressional District 18 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,21950,0.586,YES,21950,0.586
"Congressional District 18 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,265,0.774,YES,265,0.774
"Congressional District 19 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,11765,0.55,YES,11765,0.55
"Congressional District 19 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,230,0.5,NO,,
"Congressional District 20 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,37030,0.435,YES,37030,0.435
"Congressional District 20 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,390,0.705,YES,390,0.705
"Congressional District 21 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,7190,0.474,YES,7190,0.474
"Congressional District 21 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,500,0.88,YES,500,0.88
"Congressional District 22 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,19250,0.437,YES,19250,0.437
"Congressional District 22 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,200,0.825,NO,,
"Congressional District 23 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,16845,0.409,YES,16845,0.409
"Congressional District 23 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,145,0.724,NO,,
"Congressional District 24 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,18780,0.412,YES,18780,0.412
"Congressional District 24 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,215,0.767,YES,215,0.767
"Congressional District 25 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,26445,0.437,YES,26445,0.437
"Congressional District 25 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,165,0.576,NO,,
"Congressional District 26 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,29480,0.36,YES,29480,0.36
"Congressional District 26 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,250,0.66,YES,250,0.66
"Congressional District 27 (116th Congress), New York",cvap,Asian American Alone,district,CVAP,7450,0.555,YES,7450,0.555
"Congressional District 27 (116th Congress), New York",cvap,NHPI Alone,district,CVAP,155,0.968,NO,,
"Congressional District 1 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,15585,0.465,YES,15585,0.465
"Congressional District 1 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,360,0.764,YES,360,0.764
"Congressional District 2 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,15295,0.565,YES,15295,0.565
"Congressional District 2 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,350,0.4,YES,350,0.4
"Congressional District 3 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,11255,0.547,YES,11255,0.547
"Congressional District 3 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,600,0.825,YES,600,0.825
"Congressional District 4 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,72995,0.437,YES,72995,0.437
"Congressional District 4 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,395,0.595,NO,,
"Congressional District 5 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,11385,0.463,YES,11385,0.463
"Congressional District 5 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,585,0.726,YES,585,0.726
"Congressional District 6 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,13245,0.473,YES,13245,0.473
"Congressional District 6 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,270,0.704,YES,270,0.704
"Congressional District 7 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,6690,0.562,YES,6690,0.562
"Congressional District 7 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,345,0.594,YES,345,0.594
"Congressional District 8 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,18340,0.51,YES,18340,0.51
"Congressional District 8 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,1045,0.751,YES,1045,0.751
"Congressional District 9 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,21620,0.48,YES,21620,0.48
"Congressional District 9 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,210,0.69,YES,210,0.69
"Congressional District 10 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,12800,0.529,YES,12800,0.529
"Congressional District 10 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,120,0.75,NO,,
"Congressional District 11 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,8570,0.562,YES,8570,0.562
"Congressional District 11 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,660,0.53,YES,660,0.53
"Congressional District 12 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,48875,0.384,YES,48875,0.384
"Congressional District 12 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,505,0.287,NO,,
"Congressional District 13 (116th Congress), North Carolina",cvap,Asian American Alone,district,CVAP,26640,0.426,YES,26640,0.426
"Congressional District 13 (116th Congress), North Carolina",cvap,NHPI Alone,district,CVAP,230,0.609,YES,230,0.609
"Congressional District (at Large) (116th Congress), North Dakota",cvap,Asian American Alone,district,CVAP,10795,0.313,YES,10795,0.313
"Congressional District (at Large) (116th Congress), North Dakota",cvap,NHPI Alone,district,CVAP,365,0.808,YES,365,0.808
"Congressional District 1 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,26215,0.39,YES,26215,0.39
"Congressional District 1 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,220,0.659,NO,,
"Congressional District 2 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,10810,0.431,YES,10810,0.431
"Congressional District 2 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,415,0.88,NO,,
"Congressional District 3 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,33645,0.377,YES,33645,0.377
"Congressional District 3 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,390,0.538,YES,390,0.538
"Congressional District 4 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,6610,0.466,YES,6610,0.466
"Congressional District 4 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,145,0.724,NO,,
"Congressional District 5 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,9775,0.473,YES,9775,0.473
"Congressional District 5 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,310,0.371,YES,310,0.371
"Congressional District 6 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,3070,0.555,YES,3070,0.555
"Congressional District 6 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,75,0.4,NO,,
"Congressional District 7 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,5075,0.516,YES,5075,0.516
"Congressional District 7 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,40,1,NO,,
"Congressional District 8 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,14550,0.459,YES,14550,0.459
"Congressional District 8 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,450,0.533,YES,450,0.533
"Congressional District 9 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,10860,0.477,YES,10860,0.477
"Congressional District 9 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,185,0.946,YES,185,0.946
"Congressional District 10 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,16570,0.46,YES,16570,0.46
"Congressional District 10 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,185,0.622,NO,,
"Congressional District 11 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,17690,0.443,YES,17690,0.443
"Congressional District 11 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,100,1,NO,,
"Congressional District 12 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,33925,0.387,YES,33925,0.387
"Congressional District 12 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,105,0.667,NO,,
"Congressional District 13 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,13545,0.324,YES,13545,0.324
"Congressional District 13 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,45,0.333,NO,,
"Congressional District 14 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,15345,0.478,YES,15345,0.478
"Congressional District 14 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,115,0.304,NO,,
"Congressional District 15 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,17860,0.445,YES,17860,0.445
"Congressional District 15 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,165,0.697,NO,,
"Congressional District 16 (116th Congress), Ohio",cvap,Asian American Alone,district,CVAP,16130,0.511,YES,16130,0.511
"Congressional District 16 (116th Congress), Ohio",cvap,NHPI Alone,district,CVAP,195,0.744,NO,,
"Congressional District 1 (116th Congress), Oklahoma",cvap,Asian American Alone,district,CVAP,23185,0.428,YES,23185,0.428
"Congressional District 1 (116th Congress), Oklahoma",cvap,NHPI Alone,district,CVAP,620,0.573,YES,620,0.573
"Congressional District 2 (116th Congress), Oklahoma",cvap,Asian American Alone,district,CVAP,4685,0.511,YES,4685,0.511
"Congressional District 2 (116th Congress), Oklahoma",cvap,NHPI Alone,district,CVAP,1065,0.432,YES,1065,0.432
"Congressional District 3 (116th Congress), Oklahoma",cvap,Asian American Alone,district,CVAP,11425,0.443,YES,11425,0.443
"Congressional District 3 (116th Congress), Oklahoma",cvap,NHPI Alone,district,CVAP,915,0.399,YES,915,0.399
"Congressional District 4 (116th Congress), Oklahoma",cvap,Asian American Alone,district,CVAP,18210,0.565,YES,18210,0.565
"Congressional District 4 (116th Congress), Oklahoma",cvap,NHPI Alone,district,CVAP,830,0.693,YES,830,0.693
"Congressional District 5 (116th Congress), Oklahoma",cvap,Asian American Alone,district,CVAP,25980,0.482,YES,25980,0.482
"Congressional District 5 (116th Congress), Oklahoma",cvap,NHPI Alone,district,CVAP,570,0.579,YES,570,0.579
"Congressional District 1 (116th Congress), Oregon",cvap,Asian American Alone,district,CVAP,65180,0.5,YES,65180,0.5
"Congressional District 1 (116th Congress), Oregon",cvap,NHPI Alone,district,CVAP,2930,0.684,YES,2930,0.684
"Congressional District 2 (116th Congress), Oregon",cvap,Asian American Alone,district,CVAP,8445,0.625,YES,8445,0.625
"Congressional District 2 (116th Congress), Oregon",cvap,NHPI Alone,district,CVAP,1790,0.483,YES,1790,0.483
"Congressional District 3 (116th Congress), Oregon",cvap,Asian American Alone,district,CVAP,58820,0.612,YES,58820,0.612
"Congressional District 3 (116th Congress), Oregon",cvap,NHPI Alone,district,CVAP,5080,0.522,YES,5080,0.522
"Congressional District 4 (116th Congress), Oregon",cvap,Asian American Alone,district,CVAP,19435,0.468,YES,19435,0.468
"Congressional District 4 (116th Congress), Oregon",cvap,NHPI Alone,district,CVAP,1315,0.616,YES,1315,0.616
"Congressional District 5 (116th Congress), Oregon",cvap,Asian American Alone,district,CVAP,22130,0.575,YES,22130,0.575
"Congressional District 5 (116th Congress), Oregon",cvap,NHPI Alone,district,CVAP,4295,0.425,YES,4295,0.425
"Congressional District 1 (116th Congress), Pennsylvania",cvap,Asian American Alone,district,CVAP,41435,0.566,YES,41435,0.566
"Congressional District 1 (116th Congress), Pennsylvania",cvap,NHPI Alone,district,CVAP,125,0.12,NO,,
"Congressional District 2 (116th Congress), Pennsylvania",cvap,Asian American Alone,district,CVAP,57060,0.535,YES,57060,0.535
